Pid,label
1065526,6.77
1065527,6.75
1065528,6.78
1065529,6.77
1065531,6.77
1065534,6.83
1065536,6.83
1065537,6.83
1065541,6.85
1065542,6.83
1065545,6.77
1065546,6.78
1065548,6.77
1065549,6.82
1065550,6.79
1065551,6.79
1065552,6.79
1065553,6.82
1065557,6.87
1065558,6.82
1065559,6.89
1065560,6.91
1065561,6.89
1065562,6.92
1065564,6.94
1065565,6.93
1065566,6.93
1065568,6.97
1065569,6.93
1065570,6.93
1065571,6.95
1065573,7.0
1065575,7.0
1065576,7.01
1065577,7.06
1065578,7.06
1065580,7.07
1065582,7.06
1070356,1.0
1073114,6.48
1075422,6.69
1075423,6.69
1075424,6.69
1075430,6.73
1075446,6.83
1075448,6.82
1075449,6.82
1075450,6.87
1075451,6.79
1075456,6.87
1075457,6.87
1075472,7.0
1075474,7.01
1075475,7.02
1075476,6.99
1075477,7.04
1075478,7.04
1075479,7.02
1075482,7.15
1075487,7.27
1075488,7.29
1075489,7.31
1075490,7.33
1075492,7.38
1087481,6.69
1087482,6.67
1087483,6.67
1087507,6.86
1087510,6.77
1087513,6.75
1087514,6.77
1087558,6.87
1087559,6.87
1087560,6.87
1087561,6.91
1087564,6.97
1087574,7.26
1087575,7.29
1100828,6.69
1100830,6.64
1100831,6.67
1100833,6.64
1100835,6.69
1100841,6.69
1100844,6.69
1100845,6.71
1100846,6.74
1100848,6.77
1100873,6.89
1100875,6.88
1100878,6.78
1100880,6.79
1100885,6.83
1100886,6.83
1100887,6.82
1100888,6.83
1100889,6.79
1100891,6.85
1100902,7.13
1100903,7.16
1100904,7.17
1100906,7.12
1100907,7.14
1100911,7.17
1100912,7.21
1100914,7.16
1100915,7.15
1100916,7.17
1100917,7.19
1100918,7.2
1100919,7.19
1100920,7.19
1100922,7.2
1100923,7.2
1100924,7.2
268245,8.24
187284,5.88
274375,7.28
263753,7.95
200256,8.68
295557,7.08
327704,7.89
946983,6.21
597759,3.17
259334,6.57
940574,3.32
236327,5.36
840269,10.4
189820,8.33
573766,5.49
172488,7.99
153862,6.86
319043,3.91
186901,4.32
316056,7.97
529911,5.58
347821,5.86
189355,3.46
287979,5.17
662556,4.39
379240,1.58
277611,7.91
696933,2.32
325844,4.95
726083,2.0
209367,10.87
200836,11.75
192982,3.0
535092,1.0
364502,9.73
236680,7.56
255692,6.55
183724,8.07
171623,13.29
617144,2.0
269581,5.39
244135,5.93
263884,2.58
269912,5.83
177042,7.55
227815,5.09
233651,9.41
237134,9.85
179586,9.89
358467,8.78
378417,9.77
236623,6.0
1011119,6.3
179633,6.58
349446,8.09
396706,6.39
336354,5.61
454898,4.91
398536,7.58
391735,7.51
155506,9.56
429469,9.44
619704,7.91
280607,10.53
362694,8.52
201754,5.86
246977,8.41
246035,6.39
147148,7.56
523656,6.99
630340,10.09
369134,5.52
200150,8.84
246493,3.7
241259,4.86
1094778,4.75
355864,8.65
302896,7.0
386011,5.13
194633,6.15
320133,9.8
413144,4.39
182379,4.86
323626,5.17
681460,8.87
338593,5.93
378830,7.55
303034,8.68
154237,12.1
186741,5.17
980237,4.25
348788,5.13
248477,6.15
746743,2.58
162573,6.34
160539,9.62
251398,6.52
306562,5.36
303594,5.29
273268,11.29
395759,7.17
847620,8.71
202251,8.93
263716,6.39
267549,4.32
754869,5.43
981362,6.29
254109,7.64
291733,4.09
566641,8.98
370911,7.07
263035,8.48
401530,5.67
212116,9.89
261266,5.7
174258,10.6
232224,4.7
214303,3.81
820534,9.25
172042,5.21
477580,4.17
409827,6.07
402529,6.55
760614,1.0
212142,6.79
1047297,4.32
540427,4.52
370073,3.0
331326,8.98
607017,3.91
652058,4.17
513451,7.71
277759,5.0
783903,4.86
511175,9.11
249750,12.4
240456,3.46
757604,3.7
352383,14.66
381449,5.91
570337,6.38
403330,4.09
578675,4.86
605133,4.86
392780,7.3
639505,4.81
178044,14.18
193434,4.75
290263,13.21
738536,5.49
239161,4.91
397952,11.73
318528,8.43
379400,5.73
393617,5.09
452924,4.81
243474,9.11
311463,5.13
504919,6.66
393580,7.88
644292,1.0
317166,6.86
790563,1.0
591689,3.46
325983,8.5
388317,7.43
819009,3.0
236557,5.91
189758,5.32
649144,5.7
247319,4.32
368570,5.55
277394,10.82
722181,2.81
367283,6.13
520733,5.86
418888,9.43
165870,8.08
199055,9.63
215197,7.85
238422,4.91
213304,10.16
317765,8.94
319153,6.74
359376,6.67
640661,9.97
357472,4.86
332205,9.92
346745,3.58
386107,6.46
459409,6.27
357393,5.17
175443,7.69
351352,1.58
743779,9.92
182491,7.76
348819,3.7
241067,10.08
248183,10.23
312982,8.31
274206,5.78
437467,3.91
359800,4.09
267462,6.63
210694,5.0
774137,6.87
204157,8.56
252783,7.37
318820,6.15
866770,8.16
410729,11.9
186536,10.21
339944,9.95
279847,5.55
181796,9.29
235875,7.57
796926,2.0
296010,6.09
457476,8.15
358036,8.94
335605,8.08
178501,13.23
212269,7.45
955219,7.38
285506,7.99
262047,7.07
577939,3.17
330215,6.25
367554,7.82
207100,6.92
333739,3.81
168298,5.52
269768,3.32
750538,2.0
675070,10.0
312020,7.76
423628,5.98
260239,2.32
953124,6.69
920950,3.91
152792,7.14
293348,5.93
220387,3.58
250016,8.82
303458,6.97
588712,3.17
375405,4.7
229104,9.59
307764,4.64
1042900,7.73
192661,5.21
504139,5.58
308720,5.98
368440,7.84
206407,3.91
172545,8.57
162735,8.43
546864,9.81
376435,8.23
383606,7.58
388052,2.81
344618,7.07
276814,5.46
400981,4.32
574659,2.32
253284,5.93
548943,6.0
539252,1.0
1113375,3.17
391855,10.67
161089,11.63
235114,5.75
480931,6.98
258297,4.75
252371,6.89
214687,5.75
316589,7.87
387226,5.49
248988,12.81
260482,7.76
258042,5.36
556685,3.81
296550,9.11
521112,4.64
229393,3.58
366210,5.95
632328,4.17
236048,5.46
491160,9.14
319667,4.86
639933,7.02
857355,4.32
729589,9.2
283321,6.39
1107258,4.46
306208,5.49
366329,8.27
210690,7.18
384050,3.0
303776,4.7
193393,3.91
348340,10.61
547173,2.58
276158,5.17
413183,11.91
159716,7.27
461027,2.0
388389,1.0
339654,5.52
976087,2.58
861485,4.17
253113,4.58
163638,10.31
1061103,4.25
528057,1.0
357698,2.32
229640,7.49
1036180,6.27
456951,8.34
515569,6.81
320164,5.13
196517,9.07
339076,4.39
275266,3.17
374524,8.03
286115,5.46
305425,8.35
295179,11.18
526222,5.25
205947,6.94
183163,8.71
311339,6.93
384695,4.81
624991,5.75
412818,4.81
301647,2.0
215879,5.98
299856,8.09
552415,5.39
737955,11.38
651079,4.0
254301,3.46
618000,2.58
380908,5.73
720897,2.81
1114465,3.32
992562,5.09
397295,5.29
231861,6.15
527234,4.32
297917,6.39
196406,4.58
399390,8.61
975449,8.86
261818,6.61
952899,1.0
465174,7.36
170269,12.13
420930,7.37
184954,10.3
198125,3.91
210468,5.58
281375,5.46
334937,6.94
406948,6.91
370113,7.19
707734,5.88
335660,4.25
302174,6.86
393493,10.53
174746,7.03
317381,5.91
165872,8.16
298225,5.39
815078,3.46
396834,5.04
213243,1.0
383481,6.52
324044,9.97
319267,8.07
617895,3.81
39913,10.92
696676,10.05
558793,7.42
177339,8.01
222114,5.29
337066,10.66
334444,5.83
227117,7.92
1011551,11.81
222025,13.71
1074557,3.46
380715,8.21
654893,5.39
167074,9.76
357907,11.56
231923,7.66
343816,8.06
230499,6.97
384634,7.97
310865,5.52
183594,6.27
288634,9.38
200711,7.24
576878,5.21
389202,5.17
242674,8.65
423922,5.21
182390,8.02
517709,7.27
167599,12.84
417255,5.39
217277,9.89
542990,3.0
836041,3.91
209321,5.36
238992,11.11
268006,6.71
358471,8.79
319350,7.81
332613,4.17
245840,5.98
280344,4.46
1010963,4.32
452183,9.56
279158,7.95
871851,3.81
467291,5.0
340224,5.78
336916,9.26
224779,7.99
215857,9.67
956885,3.17
215686,6.75
235897,10.36
285223,4.39
540839,7.02
398553,5.09
380844,8.72
163895,6.44
590305,5.88
159366,8.17
214071,6.82
1095469,7.92
182219,7.1
222657,6.89
337855,4.7
160530,10.25
193120,2.58
210983,5.46
612712,3.32
379671,11.13
315021,4.91
201288,1.0
173375,5.04
355370,6.57
209040,6.85
319227,8.83
162797,7.11
785399,5.04
169379,7.3
258803,8.37
334173,9.98
405442,10.15
332290,6.13
894906,4.46
161128,9.32
327937,7.25
206466,5.93
197600,3.46
722123,6.54
326340,1.58
187931,11.73
422967,6.21
325615,5.39
863735,4.09
403260,8.86
964997,3.17
607988,2.81
265806,5.32
1072286,5.36
368439,3.81
273542,6.13
407731,9.37
229345,9.72
316875,4.0
185118,6.27
318297,8.08
390070,8.46
315534,6.67
278129,5.52
672405,3.58
272572,6.13
877378,3.81
828679,5.83
317224,5.52
262063,5.36
891874,7.26
576581,7.43
357243,5.93
345023,5.7
349147,5.43
446739,3.7
215039,9.52
226146,5.78
1092136,6.36
232070,6.19
202000,8.43
362031,6.07
164398,7.88
877869,4.0
269417,8.48
211108,7.26
248023,8.22
350748,7.99
601262,3.46
519599,8.01
785986,9.56
207553,10.3
437901,5.93
909245,3.7
395633,3.81
313938,5.95
963237,9.37
410927,2.58
769969,1.0
541364,3.58
348187,7.26
387275,10.61
169277,5.55
273436,7.86
242462,2.32
168058,7.95
595257,5.46
159916,8.02
530254,4.64
254509,7.3
447952,2.81
372826,2.81
212924,3.0
1096554,6.79
299578,6.71
325505,4.64
357078,4.0
242967,6.49
922340,3.0
276567,8.22
212126,8.03
371365,7.74
890208,3.91
251739,8.02
206706,7.1
884625,6.09
296915,4.0
887381,8.14
726158,10.06
177007,3.0
184831,7.65
446863,5.81
269829,6.36
319850,7.94
188058,5.61
517246,4.75
306531,4.52
255240,4.91
236487,6.43
424762,4.39
399267,7.75
322421,4.86
362402,9.97
641397,12.66
630922,10.93
1043210,2.0
325329,5.13
361688,8.43
383583,1.58
395532,8.13
1072290,5.29
359884,10.22
199397,8.88
238194,7.73
349795,3.81
363300,4.52
865182,4.39
764697,6.91
257488,6.11
28096,9.82
354478,4.75
179368,8.46
252110,4.32
320617,5.39
295307,5.78
563810,8.33
297373,6.98
520598,6.73
257451,6.04
1118180,1.0
392136,4.52
341375,9.45
262574,1.0
404851,7.26
359931,10.08
291963,8.0
203344,7.79
372672,2.32
447258,8.65
238805,7.98
292314,8.06
380113,8.58
345786,5.29
306538,7.03
247099,4.17
442169,4.46
371919,15.47
226357,8.72
609848,4.81
188730,6.43
178417,7.94
194610,6.07
715763,3.81
257850,9.82
424025,7.13
371464,3.17
597134,6.99
381041,5.61
421764,10.74
396951,7.27
237667,3.7
361683,4.7
368506,8.08
237775,6.39
324535,6.38
272486,7.97
171972,9.68
244460,5.39
215823,5.91
690055,6.04
246568,7.92
292901,7.48
540003,7.08
374006,8.79
271675,2.81
177631,8.54
550673,5.7
209156,9.57
365030,4.7
168661,5.32
369405,5.25
419775,7.38
377019,7.23
303187,6.46
325159,4.09
324335,8.43
287781,5.09
854565,4.17
345488,4.75
307786,4.52
209633,6.02
131706,11.36
164300,10.95
166243,8.94
388546,6.21
362604,9.17
230010,9.21
258233,6.69
361825,8.01
279651,8.65
436488,4.81
184917,11.14
979708,4.46
236905,8.7
215016,10.39
515553,6.99
218560,7.11
319542,12.49
187346,4.95
262353,5.91
310052,11.48
167387,7.08
348586,7.78
358213,10.64
228614,7.81
1020923,1.0
342757,6.94
301359,6.34
271913,9.07
248545,7.04
331470,10.09
356569,5.52
407292,5.61
355582,8.06
270353,4.58
401776,12.34
210650,6.64
161034,7.04
308185,5.36
412807,6.91
283761,6.36
897020,5.81
845026,9.14
309478,3.46
167426,4.09
357259,6.39
406891,12.31
532901,5.09
162508,5.83
275265,3.32
233631,5.95
965659,6.41
292047,5.39
299219,7.25
888687,3.91
551504,5.55
276791,5.55
281566,3.58
644144,4.58
1097394,3.32
388132,9.39
260075,6.25
435393,7.18
651317,8.57
939056,3.91
387386,5.73
421438,6.94
387043,4.0
328307,11.88
220577,5.39
775617,8.94
414032,5.46
365503,4.32
460363,12.0
291535,7.99
268436,3.0
373326,6.81
375886,9.92
390502,7.94
261243,5.09
315138,7.23
189521,6.04
251026,12.04
354933,5.64
288786,5.98
273688,11.59
254459,7.47
182075,5.64
250246,5.09
225924,8.13
150242,5.78
231319,9.39
243367,5.46
203463,4.64
1114521,8.41
363782,6.36
236219,4.25
631956,9.87
695104,3.7
318076,10.08
730027,9.41
328832,8.46
244145,6.25
705398,3.0
242140,7.43
766378,5.0
363633,8.1
395430,10.37
321734,6.34
258659,3.32
175526,5.21
185656,6.55
797809,4.32
905405,8.78
214043,6.43
842766,6.44
435395,7.14
180080,4.25
176546,3.17
233176,7.83
414951,4.58
962759,8.86
282144,5.17
321654,5.17
246158,5.46
177132,7.4
567451,2.58
289269,6.43
937078,2.0
172294,9.93
183527,7.65
313930,7.31
332662,5.61
229176,3.32
459922,6.02
369085,5.21
854930,1.0
385342,6.85
279424,6.57
959791,5.13
332318,6.89
253715,6.44
318624,4.39
216756,5.13
192326,8.8
334688,11.45
286667,5.09
174816,4.95
329266,10.01
204976,4.86
845877,1.58
744267,4.95
151866,5.75
929783,5.46
674025,4.58
225820,6.23
504932,6.93
205558,8.45
281246,6.7
363015,4.0
263942,12.38
227595,3.91
376760,4.25
290214,11.49
484053,4.32
393280,6.89
255555,6.74
305701,9.23
1094504,6.27
303793,6.29
1080325,8.43
328090,3.91
464230,3.46
340667,8.72
282090,3.58
475750,8.67
260499,10.61
157389,8.11
790132,8.09
373304,7.88
372029,10.96
404067,5.21
1047069,5.32
164585,9.02
341272,7.51
396827,8.58
309496,6.73
181696,8.44
408787,6.79
270974,8.7
313909,6.89
296206,7.75
532994,7.02
277048,6.6
268644,9.39
364469,6.64
391425,1.58
823359,4.64
383135,5.52
895689,3.0
393060,5.64
662720,7.12
217604,14.93
382514,4.0
230395,8.49
202589,5.88
263668,2.81
346980,6.67
259211,5.95
291445,2.58
643220,6.02
188656,5.04
683874,6.17
284613,8.86
291085,8.54
212739,10.47
904429,2.32
478784,6.77
440414,4.75
207384,7.0
222577,7.29
264432,7.59
770822,4.75
413687,5.61
351539,5.49
364211,12.9
203115,10.4
226787,3.7
203565,11.58
338967,5.09
771492,5.0
350303,6.09
189845,9.28
247201,6.38
253552,4.95
211690,2.81
197958,8.07
861602,4.46
856572,3.17
325059,6.88
618808,4.52
391403,5.55
208398,4.81
744571,8.23
268957,6.48
249315,6.94
344925,7.9
193321,4.52
390704,5.61
377318,3.58
995192,8.86
370526,7.41
338807,9.3
269367,9.42
955304,3.7
380584,8.29
318984,6.57
309000,6.67
828066,8.96
222909,10.71
160809,5.78
239575,7.38
245914,4.32
264166,5.17
334415,4.58
328734,4.7
279835,4.46
164301,7.23
303522,5.21
539274,1.0
280501,4.39
210243,9.29
408698,4.0
359157,10.46
315530,4.0
184559,4.58
956791,3.81
320883,9.87
404042,6.88
373870,5.83
446612,4.0
344262,8.53
244841,5.17
161581,10.91
238460,7.08
240273,11.01
887867,1.58
174051,4.95
470764,5.09
307345,10.39
309136,5.0
213424,7.0
524642,5.13
258017,4.58
515474,6.27
410773,4.32
327736,4.58
1007133,6.23
319751,6.09
215728,6.38
178010,8.0
789755,3.0
650680,6.09
409261,3.58
294142,5.21
346814,8.53
788309,3.58
399027,1.0
924165,4.0
473965,4.64
544631,8.06
373002,4.75
448350,5.93
318689,6.32
402447,4.86
457103,4.46
382213,3.81
240305,10.17
672995,13.23
292421,4.32
353631,5.36
404647,5.0
734041,2.32
803618,7.33
351591,10.28
624615,5.09
311295,8.33
795137,2.81
317431,6.7
371414,8.97
290294,9.58
520337,7.98
209518,6.81
185389,8.29
830934,5.64
214457,7.65
1007817,6.93
309091,6.19
210603,5.17
299586,4.52
883155,3.7
882163,3.81
766462,3.17
182246,7.78
197077,5.46
226239,9.29
428412,4.95
310413,9.65
258651,2.58
213635,4.32
437437,7.25
238027,3.17
442788,3.17
238513,6.79
724515,4.86
533786,4.25
362181,7.16
330038,6.44
272911,4.91
209967,6.43
610079,2.0
400531,3.32
253361,6.52
249151,7.93
264817,6.27
710440,3.58
745480,8.12
198216,6.34
304099,4.25
804121,7.43
355057,8.63
338773,5.98
927931,2.32
307338,1.58
248012,8.86
746228,2.58
387733,8.4
342596,6.11
546375,2.58
196856,4.32
387416,8.59
298972,4.95
391959,5.13
527685,7.31
460154,8.68
671990,3.32
406481,11.28
156370,10.33
418032,3.46
339152,8.92
321234,9.63
367477,4.58
490220,6.21
183547,9.25
698379,2.32
366082,11.77
192159,8.44
1068086,4.39
729878,6.67
369665,5.46
197577,10.01
238519,6.67
269462,9.31
1015197,1.0
397080,4.32
283927,3.7
1032369,3.58
326163,7.31
1097981,12.94
255303,9.36
367131,7.52
171988,9.53
357547,5.25
190123,5.43
230912,6.78
242329,6.83
243500,8.34
291983,7.41
371943,7.61
623208,6.19
239131,5.21
335472,4.81
976675,4.86
383958,4.91
268864,4.81
247218,5.04
403735,5.61
172486,7.02
164044,10.52
746681,5.55
180975,14.73
504213,7.15
1105093,8.18
267571,4.7
306321,10.5
372817,8.27
187624,8.43
330017,7.11
437357,10.41
303919,9.16
334610,6.04
921207,6.49
605137,4.91
577789,3.7
417729,5.36
846910,5.75
234217,3.7
181606,8.97
288484,10.71
244644,5.43
256667,5.49
320487,5.81
268120,9.14
342269,8.06
452715,8.33
167497,7.54
263994,6.69
414071,5.98
260152,7.02
339916,2.81
167783,10.07
190458,8.03
197575,5.61
386016,8.29
194641,9.7
409260,3.7
485657,4.7
237570,5.39
430106,6.97
127705,7.65
263931,5.32
168995,11.44
487504,5.61
405291,7.72
420814,11.98
725379,4.32
160478,9.11
336175,6.92
243046,7.97
364456,5.52
560847,4.7
344727,3.58
256874,2.81
256151,1.58
460745,5.86
319832,11.47
821906,2.58
240028,10.57
415042,4.81
474666,5.21
999706,5.93
356240,5.25
158146,5.13
359410,8.4
324782,7.06
184449,8.23
237573,8.03
343318,7.93
1037054,4.86
333514,8.65
180200,6.87
295186,5.64
376477,7.02
393609,5.09
918480,6.63
256317,7.88
207580,6.15
276642,5.39
398752,6.7
329552,4.32
268494,3.0
346614,5.39
397883,3.17
1117174,6.02
395192,9.75
366246,4.17
152036,5.36
467951,4.46
360706,3.58
192605,4.86
231251,2.32
214017,6.32
266119,5.13
758800,3.91
387574,7.15
229959,8.22
243533,6.19
403272,5.81
319968,9.17
855659,4.39
414924,4.39
378751,8.15
175094,3.0
300442,4.95
412950,9.74
729842,7.54
655495,6.52
260035,4.86
231538,5.0
934781,5.13
295865,7.67
232829,6.54
238768,7.15
416341,6.6
290602,3.7
706233,5.49
192991,4.39
436569,7.37
349016,5.7
675755,3.17
266714,7.59
399414,4.25
743963,8.09
980220,3.91
1027623,4.39
324462,6.11
340047,5.55
170828,7.61
292702,6.15
445213,3.46
343532,5.49
399540,5.09
178361,8.75
949282,1.0
200294,11.21
465627,5.0
282107,10.06
368149,6.49
205613,5.93
224458,5.73
188044,4.25
365289,6.77
396932,5.61
401608,5.81
666008,9.85
487530,4.17
403382,4.25
884084,8.45
218615,6.23
348565,4.46
212790,4.86
187865,7.68
396000,9.82
1091102,4.32
354688,9.07
313871,8.92
170492,4.46
269657,6.34
368845,3.7
218872,9.89
276049,4.81
1034488,2.58
286344,5.32
223861,7.71
609539,4.81
337786,7.92
313236,7.1
251944,7.15
344065,5.17
417282,3.0
441882,4.7
625172,2.32
295982,5.46
167650,4.75
287399,6.87
360504,1.58
218058,7.34
359634,7.52
234233,6.78
299394,8.04
1001520,1.58
186135,5.73
150040,10.67
234627,6.86
400124,10.38
355938,8.37
242372,2.0
226339,5.78
194662,8.3
304265,5.61
822173,5.13
206803,7.07
644524,4.17
224828,4.58
174110,5.43
213200,2.0
178321,5.39
340513,5.46
258976,6.44
364189,7.07
262402,4.81
400248,5.64
155899,7.86
156597,9.53
252987,12.98
174020,5.36
148623,5.32
213339,4.52
305035,9.97
337434,2.81
814788,3.17
269327,4.75
1080914,10.17
328729,6.02
395739,9.13
490983,5.52
362290,5.04
893446,8.83
714546,9.05
251545,6.89
1009649,2.0
343866,5.93
330990,5.0
192460,8.61
775382,10.23
323901,5.0
410318,4.25
270453,6.73
1107910,7.54
790072,3.32
257195,10.67
293895,1.0
404242,3.81
633016,4.52
188719,7.47
1020114,3.0
1095989,8.57
373646,7.19
397339,6.15
375703,9.54
253168,14.74
346733,7.85
262848,5.73
364148,7.43
341790,5.86
365122,6.81
876535,2.32
603157,1.0
260924,7.3
213489,5.64
629452,4.46
464961,10.63
1007974,1.0
365719,6.66
347384,6.36
385722,12.26
429837,5.75
189761,10.07
287680,10.27
239761,10.04
1034053,5.25
341542,3.32
374506,8.19
239738,9.17
254201,6.41
244237,5.52
300013,3.81
172410,10.34
362678,8.67
367582,7.43
529167,7.68
251966,9.77
197112,5.46
331059,4.17
188766,5.7
854751,8.25
207123,7.6
298847,5.64
212587,10.13
216466,7.74
228982,5.29
393429,4.58
181731,9.28
536734,4.58
1052689,2.0
510211,5.73
356198,6.41
321697,4.91
367251,11.13
218994,6.38
402409,11.81
200746,4.7
1033033,3.17
522585,7.06
535571,4.25
241033,7.27
315318,8.15
771131,1.58
314330,5.39
178649,10.17
301750,6.67
212852,9.53
688047,6.09
162549,8.68
242865,6.93
211640,7.02
826073,2.0
341143,8.38
1078397,8.18
387047,9.43
574932,3.0
469857,7.48
353788,9.04
437015,5.25
224935,4.46
283096,6.57
414145,6.74
397707,11.04
731492,4.39
407589,7.79
802916,1.58
183512,6.32
337138,5.32
312857,3.0
178742,7.84
457061,2.58
476874,8.99
149922,3.32
395834,9.87
456333,9.83
224287,9.96
787230,5.95
287807,8.57
359522,10.08
249219,3.91
447356,8.02
269002,7.92
802956,1.58
341280,2.0
388445,8.97
211139,3.7
361031,6.75
206876,5.95
341011,6.85
289975,5.75
216936,8.48
281819,10.57
236422,7.68
164838,7.7
366507,2.81
393728,6.27
502543,6.93
1069802,2.81
422912,2.32
371424,4.25
246499,7.26
1072198,2.32
522607,7.49
327573,10.32
1071228,3.91
344652,8.07
356628,10.5
395432,6.67
308174,7.09
321766,10.8
467661,9.44
259936,4.91
763725,5.39
277822,7.13
250405,6.02
640499,3.91
168057,5.83
185505,6.32
385076,4.64
340437,5.86
425225,5.7
197248,4.46
343858,5.93
1088057,6.87
965542,3.7
205492,5.13
354840,5.83
250052,5.46
375396,4.52
295625,7.31
207574,5.67
286408,11.32
288592,6.6
325440,5.32
1028556,4.46
398527,10.46
174528,9.59
928201,3.0
736202,4.25
287291,8.61
912491,3.46
167185,8.3
267646,6.23
217929,4.81
254409,5.88
355011,10.49
163733,6.61
206670,8.88
267311,4.86
236277,4.81
242610,4.95
387308,11.72
247371,6.55
1035277,1.0
369890,10.39
609179,3.17
346169,6.93
786302,5.95
212717,9.73
255912,10.76
718350,5.46
249473,5.09
346314,8.53
356705,5.36
214241,6.36
451227,5.29
960423,6.3
398264,7.45
343402,5.67
255678,7.15
281756,6.34
234965,5.52
180167,5.0
224720,8.11
317784,8.88
341729,6.49
266595,6.36
253226,9.28
290713,5.61
310930,9.3
559010,6.38
263561,2.58
409898,6.41
844340,2.81
971469,5.95
226530,7.02
299591,8.29
328024,4.25
380484,5.46
328549,6.02
355399,6.49
813072,7.64
179328,11.87
334516,5.09
235938,6.49
321848,5.39
433380,7.02
370673,12.04
283678,3.81
346849,7.91
383138,6.02
314873,7.55
276745,5.78
280975,5.73
166256,9.88
284641,6.79
211602,3.58
395605,8.93
450325,3.32
285744,7.46
213805,6.15
363705,9.5
702374,1.0
403225,3.81
216684,10.34
280558,10.55
913271,9.37
358945,3.0
801995,6.63
283788,5.43
290654,4.7
146464,13.33
411795,6.92
347632,6.36
921689,2.32
977867,7.67
344147,7.3
1019732,1.0
205160,8.18
446676,4.58
165415,4.39
255005,4.09
437911,6.54
292129,5.43
255878,9.81
277261,4.81
254021,6.67
670410,2.0
236911,10.77
390837,3.0
658375,2.0
232246,8.12
172268,6.19
256657,7.91
315813,3.58
356042,7.8
228494,6.44
198281,5.86
187434,5.58
703664,4.91
459706,8.16
178079,3.81
1024662,4.52
213466,9.92
349385,8.04
232465,6.51
287176,6.63
353253,4.91
1044068,8.34
1100438,5.0
242228,5.0
933935,3.0
290827,4.75
464595,9.14
334889,5.29
689928,8.17
406643,4.75
416358,9.32
922184,4.52
298061,3.91
276508,6.23
1117190,2.58
391302,2.32
612106,4.46
787816,8.68
937188,3.0
364855,5.95
810891,4.09
248016,6.79
174798,6.43
343739,7.86
271890,5.32
339646,8.67
861957,1.58
206674,6.36
313046,6.85
262007,3.58
662524,5.93
225292,9.44
225561,5.91
717323,4.0
626086,7.31
184645,6.61
400214,9.58
640578,8.41
