Pid,Title,Category,Subcategory,weekday,hour,image,label
174458,Femmes_De_Circus_0253,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174458.jpg,5.04
174459,Femmes_De_Circus_0151,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174459.jpg,4.91
174460,Femmes_De_Circus_0251,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174460.jpg,4.95
174461,Femmes_De_Circus_0249,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174461.jpg,4.91
174462,Femmes_De_Circus_0241,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174462.jpg,4.86
174463,Femmes_De_Circus_0229,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174463.jpg,5.13
174464,Femmes_De_Circus_0226,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174464.jpg,5.0
174465,Femmes_De_Circus_0214,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174465.jpg,5.04
174466,Femmes_De_Circus_0213,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174466.jpg,5.04
174467,Femmes_De_Circus_0209,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174467.jpg,5.13
174468,Femmes_De_Circus_0208,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174468.jpg,5.09
174470,Femmes_De_Circus_0199,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174470.jpg,5.04
174471,Femmes_De_Circus_0196,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174471.jpg,5.09
174472,Femmes_De_Circus_0182,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174472.jpg,4.91
174473,Femmes_De_Circus_0180,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174473.jpg,5.0
174474,Femmes_De_Circus_0167,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174474.jpg,5.09
174484,Femmes_De_Circus_0127,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174484.jpg,5.09
174485,Femmes_De_Circus_0092,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174485.jpg,5.0
174486,Femmes_De_Circus_0084,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174486.jpg,5.04
174487,Femmes_De_Circus_0080,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174487.jpg,5.0
174488,Femmes_De_Circus_0078,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174488.jpg,5.0
174489,Femmes_De_Circus_0075,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174489.jpg,5.04
174490,Femmes_De_Circus_0056,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174490.jpg,5.13
174491,Femmes_De_Circus_0036,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174491.jpg,5.25
174492,Femmes_De_Circus_0124,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174492.jpg,5.04
174493,Femmes_De_Circus_0067,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174493.jpg,5.13
174494,Femmes_De_Circus_0011,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174494.jpg,5.21
174495,Femmes_De_Circus_0002,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174495.jpg,5.17
174496,Femmes_De_Circus_0172,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174496.jpg,5.09
174497,Femmes_De_Circus_0155,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174497.jpg,4.95
174498,Femmes_De_Circus_0263,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174498.jpg,4.91
174499,Femmes_De_Circus_0250,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174499.jpg,4.91
174500,Femmes_De_Circus_0244,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174500.jpg,4.86
174501,Femmes_De_Circus_0243,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174501.jpg,4.91
174502,Femmes_De_Circus_0220,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174502.jpg,5.0
174503,Femmes_De_Circus_0215,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174503.jpg,5.0
174504,Femmes_De_Circus_0205,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174504.jpg,5.09
174505,Femmes_De_Circus_0202,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174505.jpg,5.13
174506,Femmes_De_Circus_0186,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174506.jpg,5.04
174507,Femmes_De_Circus_0176,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174507.jpg,5.36
174508,Femmes_De_Circus_0175,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174508.jpg,5.09
174509,Femmes_De_Circus_0166,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174509.jpg,5.0
174510,Femmes_De_Circus_0139,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/174510.jpg,4.95
175930,Femmes_De_Circus_0137,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175930.jpg,5.04
175931,Femmes_De_Circus_0125,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175931.jpg,5.04
175932,Femmes_De_Circus_0117,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175932.jpg,5.0
175933,Femmes_De_Circus_0098,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175933.jpg,5.0
175934,Femmes_De_Circus_0096,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175934.jpg,5.09
175935,Femmes_De_Circus_0093,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175935.jpg,4.95
175936,Femmes_De_Circus_0086,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175936.jpg,5.0
175937,Femmes_De_Circus_0048,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175937.jpg,5.29
175938,Femmes_De_Circus_0033,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175938.jpg,5.21
175939,Femmes_De_Circus_0136,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175939.jpg,5.0
175940,Femmes_De_Circus_0131,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175940.jpg,5.0
175941,Femmes_De_Circus_0112,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175941.jpg,4.91
175942,Femmes_De_Circus_0074,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175942.jpg,5.13
175943,Femmes_De_Circus_0046,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175943.jpg,5.25
175944,Femmes_De_Circus_0044,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175944.jpg,5.46
175945,Femmes_De_Circus_0037,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175945.jpg,5.32
175946,Femmes_De_Circus_0019,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175946.jpg,5.21
175947,Femmes_De_Circus_0015,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175947.jpg,5.21
175948,Femmes_De_Circus_0010,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175948.jpg,5.43
175949,Femmes_De_Circus_0008,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175949.jpg,5.36
175950,Femmes_De_Circus_0006,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175950.jpg,5.39
175951,Femmes_De_Circus_0138,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175951.jpg,7.67
175953,Femmes_De_Circus_0257,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175953.jpg,4.91
175955,Femmes_De_Circus_0162,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175955.jpg,4.86
175956,Femmes_De_Circus_0256,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175956.jpg,4.95
175958,Femmes_De_Circus_0222,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175958.jpg,5.0
175959,Femmes_De_Circus_0200,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175959.jpg,5.04
175960,Femmes_De_Circus_0194,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175960.jpg,5.09
175961,Femmes_De_Circus_0188,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175961.jpg,4.95
175962,Femmes_De_Circus_0183,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175962.jpg,5.0
175963,Femmes_De_Circus_0181,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175963.jpg,4.95
175964,Femmes_De_Circus_0161,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/175964.jpg,4.95
176195,Femmes_De_Circus_0135,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176195.jpg,5.13
176196,Femmes_De_Circus_0123,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176196.jpg,5.09
176197,Femmes_De_Circus_0064,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176197.jpg,5.17
176198,Femmes_De_Circus_0024,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176198.jpg,5.25
176199,Femmes_De_Circus_0132,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176199.jpg,5.0
176200,Femmes_De_Circus_0121,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176200.jpg,5.0
176201,Femmes_De_Circus_0119,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176201.jpg,5.04
176202,Femmes_De_Circus_0110,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176202.jpg,4.91
176203,Femmes_De_Circus_0108,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176203.jpg,4.81
176204,Femmes_De_Circus_0106,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176204.jpg,4.86
176205,Femmes_De_Circus_0102,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176205.jpg,4.91
176206,Femmes_De_Circus_0099,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176206.jpg,5.0
176207,Femmes_De_Circus_0072,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176207.jpg,5.17
176208,Femmes_De_Circus_0053,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176208.jpg,5.21
176209,Femmes_De_Circus_0042,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176209.jpg,5.36
176210,Femmes_De_Circus_0040,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176210.jpg,5.32
176211,Femmes_De_Circus_0027,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176211.jpg,5.29
176212,Femmes_De_Circus_0017,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176212.jpg,5.29
176213,Femmes_De_Circus_0012,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176213.jpg,5.29
176214,Femmes_De_Circus_0007,Travel&Active&Sports,Cheerleading,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176214.jpg,5.64
176215,Femmes_De_Circus_0187,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176215.jpg,4.95
176216,Femmes_De_Circus_0174,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176216.jpg,5.32
176217,Femmes_De_Circus_0157,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176217.jpg,4.86
176218,Femmes_De_Circus_0148,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176218.jpg,4.95
176219,Femmes_De_Circus_0262,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176219.jpg,4.91
176220,Femmes_De_Circus_0240,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176220.jpg,4.86
176221,Femmes_De_Circus_0235,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176221.jpg,5.0
176222,Femmes_De_Circus_0234,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176222.jpg,4.95
176223,Femmes_De_Circus_0231,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176223.jpg,4.95
176224,Femmes_De_Circus_0225,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176224.jpg,5.04
176225,Femmes_De_Circus_0224,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176225.jpg,5.13
176226,Femmes_De_Circus_0221,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176226.jpg,5.04
176227,Femmes_De_Circus_0212,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176227.jpg,5.09
176228,Femmes_De_Circus_0203,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176228.jpg,5.09
176229,Femmes_De_Circus_0198,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176229.jpg,5.09
176230,Femmes_De_Circus_0195,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176230.jpg,5.13
176231,Femmes_De_Circus_0190,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176231.jpg,5.0
176232,Femmes_De_Circus_0170,Travel&Active&Sports,Cheerleading,4,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25857@N69/176232.jpg,5.04
